"species_marker_id,""species_id"",""database_id"",""marker_id"",""sequence_id"""
"594,585,1,2,""8012407"""
"595,585,1,2,""8012422"""
"596,585,1,2,""8012427"""
"597,587,0,0,""RMNH.CRUS.I.1350"""
"598,587,0,0,""RMNH.CRUS.I.1961"""
"599,587,0,0,""RMNH.CRUS.I.90"""
"600,587,0,0,""RMNH.CRUS.I.91"""
"601,587,0,0,""ZMA.CRUS.I.100130"""
"602,588,0,0,""RMNH.CRUS.I.728"""
"603,589,0,0,""RMNH.INS.717428"""
"604,589,0,0,""RMNH.INS.717460"""
"605,589,0,0,""RMNH.INS.717467"""
"606,589,0,0,""RMNH.INS.717478"""
"607,589,0,0,""RMNH.INS.717501"""
"608,589,0,0,""RMNH.INS.717510"""
"609,589,0,0,""RMNH.INS.717520"""
"610,589,0,0,""RMNH.INS.717526"""
"611,589,0,0,""RMNH.INS.717533"""
"612,591,0,0,""RMNH.INS.717449"""
"613,593,1,2,""4015858"""
"614,593,1,2,""4016027"""
"615,593,1,2,""4016031"""
"616,593,1,2,""4016040"""
"617,593,0,0,""RMNH.5015530.c"""
"618,593,0,0,""RMNH.ART.302"""
"619,593,0,0,""RMNH.AVES.130793"""
"620,593,0,0,""RMNH.AVES.162758"""
"621,593,0,0,""RMNH.AVES.57936"""
"622,593,0,0,""ZMA.AVES.41016"""
"623,593,0,0,""ZMA.AVES.41027"""
"624,593,0,0,""ZMA.AVES.52844"""
"625,593,0,0,""ZMA.AVES.54495"""
"626,593,0,0,""ZMA.AVES.58391"""
"627,593,0,0,""ZMA.AVES.7671"""
"628,594,0,0,""RMNH.AVES.162179"""
"629,594,0,0,""RMNH.AVES.198635"""
"630,594,0,0,""RMNH.AVES.198637"""
"631,594,0,0,""RMNH.AVES.198639"""
"632,594,0,0,""RMNH.AVES.198647"""
"633,594,0,0,""RMNH.AVES.198648"""
"634,594,0,0,""RMNH.AVES.P.2249"""
"635,595,0,0,""ZMA.MOLL.390548"""
"636,595,0,0,""ZMA.MOLL.390558"""
"637,595,0,0,""ZMA.MOLL.390594"""
"638,595,0,0,""ZMA.MOLL.390612"""
"639,595,0,0,""ZMA.MOLL.390623"""
"640,595,0,0,""ZMA.MOLL.390632"""
"641,595,0,0,""ZMA.MOLL.390638"""
"642,595,0,0,""ZMA.MOLL.390659"""
"643,596,0,0,""RMNH.MOL.335613"""
"644,597,0,0,""ZMA.MOLL.390516"""
"645,599,0,0,""RMNH.AVES.17036"""
"646,599,0,0,""RMNH.AVES.17037"""
"647,599,0,0,""RMNH.AVES.173426"""
"648,599,0,0,""RMNH.AVES.175784"""
"649,599,0,0,""RMNH.AVES.5062"""
"650,599,0,0,""RMNH.AVES.77311"""
"651,599,0,0,""ZMA.AVES.56687"""
"652,604,0,0,""RMNH.VER.UT.2517"""
"653,604,0,0,""RMNH.VER.UT.2518"""
"654,609,1,2,""6863548"""
"655,609,1,2,""6863549"""
"656,609,1,2,""6863550"""
"657,609,1,2,""6863551"""
"658,609,0,0,""RMNH.MOL.126516"""
"659,609,0,0,""RMNH.MOL.2349"""
"660,609,0,0,""RMNH.MOL.2542"""
"661,609,0,0,""RMNH.MOL.4106"""
"662,609,0,0,""RMNH.MOL.4107"""
"663,609,0,0,""RMNH.MOL.4575"""
"664,609,0,0,""RMNH.MOL.5009758"""
"665,609,0,0,""RMNH.MOL.5657"""
"666,609,0,0,""RMNH.MOL.6292"""
"667,609,0,0,""RMNH.MOL.6293"""
"668,611,0,0,""RMNH.MOL.329"""
"669,611,0,0,""RMNH.MOL.5008017"""
"670,611,0,0,""RMNH.MOL.5008018"""
"671,611,0,0,""RMNH.MOL.8335"""
"672,611,0,0,""ZMA.MOLL.2509040"""
"673,614,0,0,""RMNH.VER.P.9370"""
"674,618,0,0,""RMNH.VER.P.4669"""
"675,618,0,0,""RMNH.VER.P.4689"""
"676,619,0,0,""RMNH.VER.P.4696"""
"677,628,0,0,""RMNH.VER.P.10840"""
"678,628,0,0,""RMNH.VER.P.4673"""
"679,634,0,0,""RMNH.INS.858893"""
"680,635,0,0,""RMNH.INS.858894"""
"681,635,0,0,""RMNH.INS.858895"""
"682,637,0,0,""RMNH.INS.858898"""
"683,637,0,0,""RMNH.INS.858899"""
"684,637,0,0,""RMNH.INS.858900"""
"685,637,0,0,""RMNH.INS.858902"""
"686,641,0,0,""RMNH.INS.858903"""
"687,651,0,0,""RMNH.MOL.15426"""
"688,651,0,0,""RMNH.MOL.15434"""
"689,651,0,0,""ZMA.MOLL.108959"""
"690,651,0,0,""ZMA.MOLL.143412"""
"691,651,0,0,""ZMA.MOLL.430430"""
"692,652,0,0,""RMNH.COEL.3267"""
"693,654,0,0,""RMNH.COEL.2745"""
"694,654,0,0,""RMNH.COEL.3445"""
"695,654,0,0,""RMNH.COEL.3446"""
"696,658,0,0,""RMNH.INS.505000"""
"697,658,0,0,""RMNH.INS.507444"""
"698,658,0,0,""RMNH.INS.507445"""
"699,660,1,2,""5227225"""
"700,660,1,3,""5275979"""
"701,660,0,0,""RMNH.INS.228912"""
"702,661,0,0,""RMNH.INS.507457"""
"703,661,0,0,""RMNH.INS.507462"""
"704,663,0,0,""RMNH.INS.507543"""
"705,663,0,0,""RMNH.INS.507545"""
"706,664,0,0,""RMNH.BRY.20020"""
"707,664,0,0,""RMNH.BRY.2018"""
"708,664,0,0,""RMNH.BRY.20439"""
"709,675,0,0,""RMNH.INS.846099"""
"710,675,0,0,""ZMA.INS.901151"""
"711,677,0,0,""RMNH.INS.842962"""
"712,677,0,0,""RMNH.INS.843085"""
"713,677,0,0,""RMNH.INS.843090"""
"714,677,0,0,""RMNH.INS.843577"""
"715,678,1,2,""4432467"""
"716,682,0,0,""RMNH.INS.842629"""
"717,682,0,0,""RMNH.INS.842630"""
"718,692,0,0,""RMNH.ACA.P.55508"""
"719,692,0,0,""RMNH.ACA.P.55514"""
"720,695,0,0,""RMNH.INS.1100486"""
"721,695,0,0,""RMNH.INS.1100492"""
"722,695,0,0,""RMNH.INS.1100507"""
"723,695,0,0,""RMNH.INS.1100509"""
"724,705,0,0,""RMNH.INS.1100567"""
"725,705,0,0,""RMNH.INS.1100583"""
"726,705,0,0,""RMNH.INS.1100585"""
"727,705,0,0,""RMNH.INS.1100586"""
"728,705,0,0,""ZMA.INS.1109988"""
"729,707,0,0,""ZMA.INS.1267098"""
"730,709,1,2,""4317139"""
"731,714,0,0,""RMNH.INS.720075"""
"732,714,0,0,""RMNH.INS.720076"""
"733,714,0,0,""RMNH.INS.720084"""
"734,714,0,0,""RMNH.INS.720085"""
"735,714,0,0,""RMNH.INS.720087"""
"736,714,0,0,""RMNH.INS.720094"""
"737,714,0,0,""RMNH.INS.720095"""
"738,714,0,0,""RMNH.INS.720096"""
"739,714,0,0,""RMNH.INS.720100"""
"740,714,0,0,""RMNH.INS.720102"""
"741,715,1,2,""4432378"""
"742,715,0,0,""RMNH.INS.849899"""
"743,717,0,0,""RMNH.INS.857905"""
"744,717,0,0,""RMNH.INS.857906"""
"745,721,0,0,""RMNH.INS.633127"""
"746,721,0,0,""RMNH.INS.698186"""
"747,723,0,0,""RMNH.INS.701218"""
"748,723,0,0,""RMNH.INS.701221"""
"749,723,0,0,""RMNH.INS.701234"""
"750,726,0,0,""RMNH.INS.638108"""
"751,726,0,0,""RMNH.INS.638830"""
"752,727,0,0,""RMNH.INS.701265"""
"753,729,0,0,""RMNH.INS.701253"""
"754,760,0,0,""RMNH.INS.843132"""
"755,760,0,0,""RMNH.INS.851187"""
"756,762,0,0,""RMNH.INS.748722"""
"757,762,0,0,""RMNH.INS.748733"""
"758,762,0,0,""RMNH.INS.748739"""
"759,762,0,0,""RMNH.INS.748745"""
"760,762,0,0,""RMNH.INS.748746"""
"761,762,0,0,""RMNH.INS.748747"""
"762,762,0,0,""RMNH.INS.748752"""
"763,762,0,0,""RMNH.INS.748874"""
"764,762,0,0,""RMNH.INS.748877"""
"765,762,0,0,""RMNH.INS.748886"""
"766,763,1,2,""4592059"""
"767,763,1,2,""4592060"""
"768,763,1,2,""4592061"""
"769,763,1,2,""4592062"""
"770,763,1,2,""5381990"""
"771,763,1,2,""5381991"""
"772,763,0,0,""RMNH.ARA.1171"""
"773,763,0,0,""RMNH.ARA.1172"""
"774,763,0,0,""RMNH.ARA.4756"""
"775,763,0,0,""RMNH.ARA.4757"""
"776,763,0,0,""RMNH.ARA.6746"""
"777,763,0,0,""RMNH.ARA.6747"""
"778,773,1,2,""6073051"""
"779,773,1,2,""6073052"""
"780,773,1,2,""6073077"""
"781,773,1,2,""6073117"""
"782,773,1,2,""6073118"""
"783,773,0,0,""RMNH.INS.869891"""
"784,773,0,0,""RMNH.INS.869892"""
"785,774,0,0,""RMNH.COEL.3290"""
"786,774,0,0,""RMNH.COEL.3294"""
"787,774,0,0,""ZMA.COEL.7073"""
"788,774,0,0,""ZMA.COEL.7094"""
"789,774,0,0,""ZMA.COEL.7126"""
"790,774,0,0,""ZMA.COEL.7147"""
"791,774,0,0,""ZMA.COEL.7153"""
"792,774,0,0,""ZMA.COEL.7203"""
"793,774,0,0,""ZMA.COEL.7325"""
"794,776,0,0,""RMNH.530"""
"795,778,0,0,""ZMA.INS.1243784"""
"796,778,0,0,""ZMA.INS.1243789"""
"797,778,0,0,""ZMA.INS.1243797"""
"798,778,0,0,""ZMA.INS.1243806"""
"799,778,0,0,""ZMA.INS.1243841"""
"800,778,0,0,""ZMA.INS.1243855"""
"801,778,0,0,""ZMA.INS.1243857"""
"802,778,0,0,""ZMA.INS.1243879"""
"803,778,0,0,""ZMA.INS.1243896"""
"804,778,0,0,""ZMA.INS.1243906"""
"805,782,0,0,""RMNH.INS.758425"""
"806,782,0,0,""RMNH.INS.758428"""
"807,782,0,0,""RMNH.INS.758436"""
"808,782,0,0,""RMNH.INS.758438"""
"809,782,0,0,""RMNH.INS.758440"""
"810,782,0,0,""RMNH.INS.758441"""
"811,782,0,0,""RMNH.INS.758451"""
"812,782,0,0,""RMNH.INS.758452"""
"813,782,0,0,""RMNH.INS.758482"""
"814,782,0,0,""RMNH.INS.758494"""
"815,783,0,0,""ZMA.INS.972286"""
"816,783,0,0,""ZMA.INS.972316"""
"817,783,0,0,""ZMA.INS.972321"""
"818,783,0,0,""ZMA.INS.972325"""
"819,783,0,0,""ZMA.INS.972374"""
"820,783,0,0,""ZMA.INS.972383"""
"821,783,0,0,""ZMA.INS.972391"""
"822,783,0,0,""ZMA.INS.973427"""
"823,783,0,0,""ZMA.INS.973431"""
"824,783,0,0,""ZMA.INS.973446"""
"825,785,1,2,""5973559"""
"826,785,0,0,""RMNH.INS.842701"""
"827,792,0,0,""ZMA.INS.902951"""
"828,800,1,2,""4432291"""
"829,800,1,2,""5973567"""
"830,800,1,2,""5973569"""
"831,800,1,2,""5981564"""
"832,800,1,2,""5981565"""
"833,800,1,2,""5981566"""
"834,800,0,0,""RMNH.INS.967825"""
"835,800,0,0,""ZMA.INS.901184"""
"836,810,0,0,""RMNH.5003586"""
"837,811,0,0,""RMNH.5002780"""
"838,811,0,0,""ZMA.INS.909792"""
"839,814,1,2,""5124977"""
"840,822,0,0,""RMNH.INS.705041"""
"841,825,0,0,""RMNH.INS.705231"""
"842,832,0,0,""RMNH.INS.705045"""
"843,832,0,0,""RMNH.INS.705187"""
"844,832,0,0,""RMNH.INS.705220"""
"845,834,0,0,""RMNH.INS.705325"""
"846,837,0,0,""RMNH.PISC.11961"""
"847,837,0,0,""RMNH.PISC.23400"""
"848,837,0,0,""RMNH.PISC.23453"""
"849,837,0,0,""RMNH.PISC.23463"""
"850,837,0,0,""RMNH.PISC.27254"""
"851,837,0,0,""RMNH.PISC.35594"""
"852,837,0,0,""RMNH.PISC.36322"""
"853,837,0,0,""RMNH.PISC.9189"""
"854,837,0,0,""ZMA.PISC.126219"""
"855,839,0,0,""RMNH.INS.857911"""
"856,839,0,0,""RMNH.INS.857917"""
"857,839,0,0,""RMNH.INS.857918"""
"858,839,0,0,""RMNH.INS.857922"""
"859,839,0,0,""RMNH.INS.857929"""
"860,839,0,0,""RMNH.INS.857930"""
"861,839,0,0,""RMNH.INS.857933"""
"862,839,0,0,""RMNH.INS.857939"""
"863,840,0,0,""RMNH.INS.857943"""
"864,844,0,0,""RMNH.INS.768735"""
"865,844,0,0,""RMNH.INS.768748"""
"866,857,0,0,""RMNH.INS.768752"""
"867,857,0,0,""RMNH.INS.768777"""
"868,860,0,0,""RMNH.INS.769105"""
"869,865,0,0,""RMNH.INS.769728"""
"870,865,0,0,""RMNH.INS.769809"""
"871,865,0,0,""RMNH.INS.769832"""
"872,865,0,0,""RMNH.INS.769858"""
"873,865,0,0,""RMNH.INS.769866"""
"874,866,0,0,""RMNH.INS.769864"""
"875,867,0,0,""RMNH.INS.769810"""
"876,867,0,0,""RMNH.INS.769827"""
"877,871,0,0,""RMNH.INS.769833"""
"878,871,0,0,""RMNH.INS.769849"""
"879,874,1,2,""4443473"""
"880,877,0,0,""RMNH.INS.844310"""
"881,877,0,0,""RMNH.INS.845569"""
"882,878,0,0,""RMNH.INS.842678"""
"883,878,0,0,""RMNH.INS.842682"""
"884,878,0,0,""RMNH.INS.844322"""
"885,879,0,0,""RMNH.INS.843308"""
"886,879,0,0,""RMNH.INS.844309"""
"887,879,0,0,""ZMA.INS.909568"""
"888,879,0,0,""ZMA.INS.909569"""
"889,879,0,0,""ZMA.INS.909574"""
"890,880,0,0,""RMNH.INS.647314"""
"891,880,0,0,""RMNH.INS.647320"""
"892,880,0,0,""RMNH.INS.647325"""
"893,880,0,0,""RMNH.INS.647347"""
"894,880,0,0,""RMNH.INS.647367"""
"895,880,0,0,""RMNH.INS.647379"""
"896,880,0,0,""RMNH.INS.648244"""
"897,880,0,0,""RMNH.INS.648246"""
"898,880,0,0,""ZMA.INS.598449"""
"899,880,0,0,""ZMA.INS.599326"""
"900,881,0,0,""ZMA.INS.1144584"""
"901,881,0,0,""ZMA.INS.1144590"""
"902,881,0,0,""ZMA.INS.1145028"""
"903,881,0,0,""ZMA.INS.1145162"""
"904,881,0,0,""ZMA.INS.1145184"""
"905,881,0,0,""ZMA.INS.1145198"""
"906,881,0,0,""ZMA.INS.1146411"""
"907,881,0,0,""ZMA.INS.1146428"""
"908,881,0,0,""ZMA.INS.1146449"""
"909,881,0,0,""ZMA.INS.1146452"""
"910,882,1,2,""4431976"""
"911,882,1,2,""4431977"""
"912,884,1,2,""4443457"""
"913,889,1,2,""4592049"""
"914,889,0,0,""RMNH.ARA.1006"""
"915,889,0,0,""RMNH.ARA.1007"""
"916,889,0,0,""RMNH.ARA.2183"""
"917,889,0,0,""RMNH.ARA.6777"""
"918,889,0,0,""RMNH.ARA.6779"""
"919,889,0,0,""RMNH.ARA.9148"""
"920,890,0,0,""RMNH.ARA.6771"""
"921,894,0,0,""RMNH.ARA.4376"""
"922,894,0,0,""RMNH.ARA.4378"""
"923,894,0,0,""RMNH.ARA.7890"""
"924,897,0,0,""ZMA.INS.925007"""
"925,897,0,0,""ZMA.INS.925316"""
"926,897,0,0,""ZMA.INS.925393"""
"927,903,0,0,""ZMA.INS.925010"""
"928,903,0,0,""ZMA.INS.925013"""
"929,909,0,0,""ZMA.INS.924192"""
"930,929,0,0,""ZMA.INS.925034"""
"931,939,0,0,""RMNH.AVES.60682"""
"932,946,0,0,""ZMA.INS.1047874"""
"933,946,0,0,""ZMA.INS.1047880"""
"934,946,0,0,""ZMA.INS.1047905"""
"935,946,0,0,""ZMA.INS.1047924"""
"936,948,1,2,""4444202"""
"937,948,1,2,""4444203"""
"938,948,1,2,""4444204"""
"939,948,0,0,""ZMA.INS.1048629"""
"940,949,1,2,""5973577"""
"941,954,1,2,""4432046"""
"942,954,1,2,""4432277"""
"943,954,1,2,""4432278"""
"944,954,0,0,""ZMA.INS.1055331"""
"945,954,0,0,""ZMA.INS.1055335"""
"946,954,0,0,""ZMA.INS.1055339"""
"947,954,0,0,""ZMA.INS.1055371"""
"948,954,0,0,""ZMA.INS.1055372"""
"949,973,0,0,""RMNH.ARA.10540"""
"950,979,0,0,""RMNH.ARA.10624"""
"951,980,0,0,""RMNH.INS.696654"""
"952,980,0,0,""RMNH.INS.696656"""
"953,980,0,0,""RMNH.INS.696714"""
"954,981,0,0,""RMNH.INS.696644"""
"955,981,0,0,""RMNH.INS.696660"""
"956,981,0,0,""RMNH.INS.696663"""
"957,981,0,0,""RMNH.INS.696687"""
"958,981,0,0,""RMNH.INS.698755"""
"959,981,0,0,""RMNH.INS.698818"""
"960,981,0,0,""RMNH.INS.698854"""
"961,982,0,0,""RMNH.INS.747494"""
"962,982,0,0,""RMNH.INS.747496"""
"963,982,0,0,""RMNH.INS.747497"""
"964,982,0,0,""RMNH.INS.747500"""
"965,982,0,0,""RMNH.INS.747516"""
"966,982,0,0,""RMNH.INS.747525"""
"967,982,0,0,""RMNH.INS.747533"""
"968,982,0,0,""RMNH.INS.747534"""
"969,982,0,0,""RMNH.INS.747558"""
"970,982,0,0,""RMNH.INS.747566"""
"971,984,0,0,""RMNH.AVES.230791"""
"972,984,0,0,""RMNH.AVES.255775"""
"973,985,0,0,""RMNH.AVES.155047"""
"974,985,0,0,""RMNH.AVES.1683"""
"975,985,0,0,""RMNH.AVES.230742"""
"976,985,0,0,""RMNH.AVES.230745"""
"977,985,0,0,""RMNH.AVES.230749"""
"978,985,0,0,""RMNH.AVES.230756"""
"979,985,0,0,""RMNH.AVES.230757"""
"980,985,0,0,""RMNH.AVES.230774"""
"981,995,0,0,""ZMA.VER.205712"""
"982,995,0,0,""ZMA.VER.205800"""
"983,1004,0,0,""RMNH.VER.UT.3507"""
"984,1005,0,0,""RMNH.AVES.13583"""
"985,1005,0,0,""RMNH.AVES.28817"""
"986,1005,0,0,""RMNH.AVES.54523"""
"987,1005,0,0,""RMNH.AVES.57415"""
"988,1005,0,0,""RMNH.AVES.57442"""
"989,1005,0,0,""RMNH.AVES.57444"""
"990,1005,0,0,""RMNH.AVES.67703"""
"991,1005,0,0,""RMNH.AVES.71837"""
"992,1005,0,0,""RMNH.AVES.78687"""
"993,1005,0,0,""RMNH.AVES.78691"""
"994,1006,0,0,""ZMA.ACA.P.32618"""
"995,1008,0,0,""ZMA.V.HI.104.13"""
"996,1008,0,0,""ZMA.V.HI.104.15"""
"997,1008,0,0,""ZMA.V.HI.104.20"""
"998,1008,0,0,""ZMA.V.HI.530"""
"999,1008,0,0,""ZMA.V.HI.81.14"""
"1000,1008,0,0,""ZMA.V.HI.94"""
"1001,1008,0,0,""ZMA.V.HI.98.1"""
"1002,1009,0,0,""ZMA.V.HI.101.8"""
"1003,1009,0,0,""ZMA.V.HI.90.9"""
"1004,1010,0,0,""ZMA.V.HI.80.12"""
"1005,1010,0,0,""ZMA.V.HI.90.5"""
"1006,1011,0,0,""RMNH.PISC.11023"""
"1007,1011,0,0,""RMNH.PISC.24169"""
"1008,1011,0,0,""RMNH.PISC.24178"""
"1009,1011,0,0,""RMNH.PISC.24217"""
"1010,1011,0,0,""RMNH.PISC.24483"""
"1011,1011,0,0,""RMNH.PISC.24491"""
"1012,1011,0,0,""RMNH.PISC.2661"""
"1013,1011,0,0,""ZMA.PISC.108270"""
"1014,1011,0,0,""ZMA.PISC.109086"""
"1015,1011,0,0,""ZMA.PISC.111126"""
"1016,1012,0,0,""RMNH.PISC.10847"""
"1017,1012,0,0,""RMNH.PISC.15823"""
"1018,1012,0,0,""RMNH.PISC.24226"""
"1019,1012,0,0,""RMNH.PISC.24458"""
"1020,1012,0,0,""RMNH.PISC.9085"""
"1021,1012,0,0,""RMNH.PISC.9235"""
"1022,1012,0,0,""ZMA.PISC.104526"""
"1023,1012,0,0,""ZMA.PISC.108264"""
"1024,1012,0,0,""ZMA.PISC.119529"""
"1025,1013,0,0,""RMNH.AVES.10819"""
"1026,1013,0,0,""RMNH.AVES.11468"""
"1027,1013,0,0,""RMNH.AVES.4041"""
"1028,1013,0,0,""RMNH.AVES.51273"""
"1029,1013,0,0,""RMNH.AVES.62265"""
"1030,1013,0,0,""RMNH.AVES.78328"""
"1031,1013,0,0,""ZMA.AVES.17363"""
"1032,1013,0,0,""ZMA.AVES.23324"""
"1033,1015,1,2,""4015910"""
"1034,1015,1,2,""4015973"""
"1035,1015,1,2,""4015990"""
"1036,1015,1,2,""4015998"""
"1037,1015,1,2,""4016003"""
"1038,1015,0,0,""RMNH.AVES.61448"""
"1039,1020,0,0,""ZMA.INS.902821"""
"1040,1020,0,0,""ZMA.INS.903042"""
"1041,1020,0,0,""ZMA.INS.903903"""
"1042,1022,0,0,""RMNH.BRY.397"""
"1043,1025,0,0,""RMNH.BRY.292"""
"1044,1025,0,0,""RMNH.BRY.845"""
"1045,1025,0,0,""ZMA.BRYO.176"""
"1046,1026,0,0,""ZMA.BRYO.187"""
"1047,1026,0,0,""ZMA.BRYO.194"""
"1048,1029,0,0,""RMNH.BRY.1336"""
"1049,1029,0,0,""RMNH.BRY.2813"""
"1050,1029,0,0,""RMNH.BRY.798"""
"1051,1029,0,0,""RMNH.BRY.861"""
"1052,1029,0,0,""RMNH.BRY.863"""
"1053,1029,0,0,""RMNH.BRY.879"""
"1054,1029,0,0,""RMNH.BRY.959"""
"1055,1029,0,0,""RMNH.BRY.972"""
"1056,1030,0,0,""RMNH.BRY.1693"""
"1057,1031,0,0,""RMNH.COEL.P.13554"""
"1058,1032,0,0,""RMNH.MOL.112092"""
"1059,1032,0,0,""RMNH.MOL.5009751"""
"1060,1032,0,0,""RMNH.MOL.6338"""
"1061,1038,0,0,""RMNH.AVES.161581"""
"1062,1038,0,0,""RMNH.AVES.174946"""
"1063,1038,0,0,""RMNH.AVES.226352"""
"1064,1038,0,0,""RMNH.AVES.77509"""
"1065,1039,1,2,""4432091"""
"1066,1039,1,2,""4432092"""
"1067,1039,1,2,""4432093"""
"1068,1039,1,2,""4432094"""
"1069,1039,1,2,""4432095"""
"1070,1039,1,2,""4432096"""
"1071,1039,1,2,""4432195"""
"1072,1039,1,2,""4432196"""
"1073,1039,1,2,""4432197"""
"1074,1039,0,0,""RMNH.INS.844507"""
"1075,1039,0,0,""RMNH.INS.844588"""
"1076,1039,0,0,""RMNH.INS.847736"""
"1077,1039,0,0,""RMNH.INS.847737"""
"1078,1039,0,0,""RMNH.INS.848571"""
"1079,1039,0,0,""ZMA.INS.902323"""
"1080,1039,0,0,""ZMA.INS.902330"""
"1081,1039,0,0,""ZMA.INS.902397"""
"1082,1039,0,0,""ZMA.INS.902437"""
"1083,1039,0,0,""ZMA.INS.902438"""
"1084,1078,0,0,""RMNH.CRUS.F.4355"""
"1085,1079,0,0,""ZMA.V.POL.2"""
"1086,1080,0,0,""RMNH.INS.754480"""
"1087,1080,0,0,""RMNH.INS.754507"""
"1088,1094,0,0,""RMNH.INS.754429"""
"1089,1100,0,0,""RMNH.INS.754458"""
"1090,1100,0,0,""RMNH.INS.754503"""
"1091,1100,0,0,""RMNH.INS.754521"""
"1092,1102,0,0,""RMNH.INS.754536"""
"1093,1106,0,0,""RMNH.INS.754478"""
"1094,1109,0,0,""RMNH.INS.754412"""
"1095,1114,0,0,""ZMA.INS.911236"""
"1096,1114,0,0,""ZMA.INS.911254"""
"1097,1114,0,0,""ZMA.INS.911255"""
"1098,1114,0,0,""ZMA.INS.911328"""
"1099,1115,0,0,""ZMA.INS.911347"""
"1100,1115,0,0,""ZMA.INS.911350"""
"1101,1119,0,0,""RMNH.ACA.P.32208"""
"1102,1134,0,0,""ZMA.INS.911818"""
"1103,1134,0,0,""ZMA.INS.911831"""
"1104,1134,0,0,""ZMA.INS.911842"""
"1105,1134,0,0,""ZMA.INS.911852"""
"1106,1134,0,0,""ZMA.INS.911882"""
"1107,1134,0,0,""ZMA.INS.911905"""
"1108,1137,0,0,""ZMA.MOLL.382524"""
"1109,1137,0,0,""ZMA.MOLL.382528"""
"1110,1137,0,0,""ZMA.MOLL.382529"""
"1111,1137,0,0,""ZMA.MOLL.382539"""
"1112,1137,0,0,""ZMA.MOLL.382558"""
"1113,1137,0,0,""ZMA.MOLL.382560"""
"1114,1137,0,0,""ZMA.MOLL.382565"""
"1115,1137,0,0,""ZMA.MOLL.382597"""
"1116,1137,0,0,""ZMA.MOLL.382599"""
"1117,1138,0,0,""RMNH.AVES.211606"""
"1118,1138,0,0,""RMNH.AVES.211615"""
"1119,1138,0,0,""ZMA.AVES.36603"""
"1120,1139,0,0,""RMNH.VER.1017"""
"1121,1139,0,0,""RMNH.VER.104"""
"1122,1139,0,0,""RMNH.VER.106"""
"1123,1139,0,0,""RMNH.VER.17124"""
"1124,1139,0,0,""RMNH.VER.17129"""
"1125,1139,0,0,""RMNH.VER.17148"""
"1126,1139,0,0,""RMNH.VER.17155"""
"1127,1139,0,0,""RMNH.VER.86"""
"1128,1139,0,0,""RMNH.VER.88"""
"1129,1139,0,0,""RMNH.VER.ANN.2393"""
"1130,1139,0,0,""RMNH.VER.ANN.503"""
"1131,1140,0,0,""RMNH.VER.109"""
"1132,1140,0,0,""RMNH.VER.ANN.2511"""
"1133,1141,0,0,""RMNH.VER.15232"""
"1134,1141,0,0,""RMNH.VER.15233"""
"1135,1141,0,0,""RMNH.VER.807"""
"1136,1141,0,0,""ZMA.V.POL.4.1"""
"1137,1141,0,0,""ZMA.V.POL.4.3"""
"1138,1141,0,0,""ZMA.V.POL.5"""
"1139,1141,0,0,""ZMA.V.POL.6.4"""
"1140,1141,0,0,""ZMA.V.POL.6.5"""
"1141,1141,0,0,""ZMA.V.POL.7.3"""
"1142,1141,0,0,""ZMA.V.POL.8"""
"1143,1142,0,0,""ZMA.COL.P.10158"""
"1144,1142,0,0,""ZMA.COL.P.10161"""
"1145,1142,0,0,""ZMA.COL.P.10183"""
"1146,1142,0,0,""ZMA.COL.P.10194"""
"1147,1142,0,0,""ZMA.COL.P.10222"""
"1148,1142,0,0,""ZMA.COL.P.10223"""
"1149,1142,0,0,""ZMA.COL.P.10239"""
"1150,1142,0,0,""ZMA.COL.P.10249"""
"1151,1142,0,0,""ZMA.COL.P.10250"""
"1152,1142,0,0,""ZMA.COL.P.10278"""
"1153,1145,0,0,""RMNH.DIP.1732"""
"1154,1145,0,0,""RMNH.DIP.1733"""
"1155,1145,0,0,""RMNH.DIP.1734"""
"1156,1159,1,2,""4015794"""
"1157,1159,1,2,""4015843"""
"1158,1159,1,2,""4015864"""
"1159,1159,0,0,""RMNH.AVES.103868"""
"1160,1159,0,0,""RMNH.AVES.255614"""
"1161,1159,0,0,""RMNH.AVES.53157"""
"1162,1159,0,0,""ZMA.AVES.2070"""
"1163,1159,0,0,""ZMA.AVES.23650"""
"1164,1159,0,0,""ZMA.AVES.23651"""
"1165,1159,0,0,""ZMA.AVES.27018"""
"1166,1159,0,0,""ZMA.AVES.27105"""
"1167,1159,0,0,""ZMA.AVES.33871"""
"1168,1159,0,0,""ZMA.AVES.34867"""
"1169,1159,0,0,""ZMA.AVES.35686"""
"1170,1160,0,0,""RMNH.INS.690046"""
"1171,1160,0,0,""RMNH.INS.690067"""
"1172,1160,0,0,""RMNH.INS.690073"""
"1173,1160,0,0,""RMNH.INS.690106"""
"1174,1160,0,0,""RMNH.INS.690107"""
"1175,1160,0,0,""RMNH.INS.690236"""
"1176,1160,0,0,""RMNH.INS.690242"""
"1177,1160,0,0,""RMNH.INS.690244"""
"1178,1160,0,0,""RMNH.INS.690245"""
"1179,1160,0,0,""RMNH.INS.690268"""
"1180,1164,0,0,""RMNH.ACA.P.10792"""
"1181,1164,0,0,""RMNH.ACA.P.4310"""
"1182,1167,0,0,""RMNH.PSS.316"""
"1183,1167,0,0,""RMNH.PSS.627"""
"1184,1171,0,0,""RMNH.INS.UT.1047"""
"1185,1193,0,0,""RMNH.ACA.P.443"""
